[HEADER]TICK,EPISODE,BAR_POS,FISH_POS,REWARD,FORCE,Q_HOLD,EPSILON,TD_ERROR
[DATA]74,4,498.7606,450.6501,-1.9055,0.0000,0.0000,0.46468338,-2.7318
[DATA]75,4,498.3358,449.8490,-1.9243,0.0000,0.0000,0.46466014,-1.3210
[DATA]76,4,498.0610,449.0742,-1.9493,0.0000,0.0000,0.46463691,-5.9251
[DATA]77,4,497.9361,448.2985,-1.9819,0.0000,0.0000,0.46461368,-4.0518
[DATA]78,4,497.9613,447.5257,-2.0218,0.0000,0.0000,0.46459045,-15.0615
[DATA]79,4,498.1364,446.7783,-2.0679,0.0000,0.0000,0.46456722,-5.1872
[DATA]80,4,498.4616,446.0488,-2.1206,0.0000,0.0000,0.46454399,-2.8637
[DATA]81,4,498.9368,445.3233,-5.1807,-0.6289,-0.4644,0.46452076,-0.1175
[DATA]82,4,499.5619,444.5959,-2.2483,0.0000,0.0000,0.46449754,-1.9173
[DATA]83,4,499.7082,443.8615,-5.2923,-0.6468,-0.4848,0.46447431,-4.5450
[DATA]84,4,500.0044,443.1484,-2.3428,0.0000,0.0000,0.46445109,-0.4975
[DATA]85,4,499.8039,442.4378,-2.3683,0.0000,0.0000,0.46442787,-2.8725
[DATA]86,4,499.8529,441.0692,-5.4392,-0.6703,-0.5108,0.46440465,-0.1175
[DATA]87,4,500.1024,440.4067,-2.4848,0.0000,0.0000,0.46438142,-1.2878
[DATA]88,4,499.8316,439.7583,-2.5037,0.0000,0.0000,0.46435821,-3.6053
[DATA]89,4,499.7108,439.1134,-2.5299,0.0000,0.0000,0.46433499,-1.5650
[DATA]90,4,499.7400,438.4807,-5.5630,-0.6901,-0.5328,0.46431177,-10.0286
[DATA]91,4,499.9192,437.8613,-5.6029,-0.6965,-0.5393,0.46428856,-0.1175
[DATA]92,4,499.5583,437.2465,-2.6156,0.0000,0.0000,0.46426534,-8.9874
[DATA]93,4,498.6510,436.6463,-2.6002,0.0000,0.0000,0.46424213,-2.1150
[DATA]94,4,497.8937,436.0442,-2.5925,0.0000,0.0000,0.46421892,-18.7977
[DATA]95,4,497.2864,435.4447,-5.5921,-0.6947,-0.5398,0.46419570,-3.3780
[DATA]96,4,496.8290,434.8386,-2.5995,0.0000,0.0000,0.46417250,-2.0264
[DATA]97,4,495.8269,434.2272,-2.5800,0.0000,0.0000,0.46414929,-6.3468
[DATA]98,4,494.9749,433.6256,-5.5675,-0.6908,-0.5363,0.46412608,-0.1175
[DATA]99,4,494.2728,433.0433,-2.5615,0.0000,0.0000,0.46410287,-2.9735
[DATA]100,4,493.0300,432.4638,-2.5283,0.0000,0.0000,0.46407967,-5.9289
[DATA]101,4,491.9371,431.8951,-2.5021,0.0000,0.0000,0.46405646,-4.5925
[DATA]102,4,490.9943,431.3415,-5.4826,-0.6772,-0.5219,0.46403326,-1.2293
[DATA]103,4,490.2014,430.7864,-2.4708,0.0000,0.0000,0.46401006,-5.0484
[DATA]104,4,488.8813,430.2285,-2.4326,0.0000,0.0000,0.46398686,-0.1175
[DATA]105,4,487.7113,429.6881,-2.4012,0.0000,0.0000,0.46396366,-18.6108
[DATA]106,4,485.8211,428.6024,-2.3609,0.0000,0.0000,0.46394046,-15.6081
[DATA]107,4,485.1010,428.0761,-5.3512,-0.6562,-0.4984,0.46391726,-0.1175
[DATA]108,4,484.5310,427.5594,-2.3486,0.0000,0.0000,0.46389407,-3.2065
[DATA]109,4,483.4547,427.0473,-5.3204,-0.6513,-0.4941,0.46387087,-2.5209
[DATA]110,4,482.5284,426.5389,-2.2995,0.0000,0.0000,0.46384768,0.2217
[DATA]111,4,481.1009,426.0247,-2.2538,0.0000,0.0000,0.46382449,-5.2526
[DATA]112,4,479.8234,425.5100,-5.2157,-0.6345,-0.4764,0.46380130,-2.5089
[DATA]113,4,478.6959,425.0040,-2.1846,0.0000,0.0000,0.46377811,-0.5105
[DATA]114,4,477.0838,424.5051,-2.1289,0.0000,0.0000,0.46375492,0.1371
[DATA]115,4,475.6218,424.0234,-5.0799,-0.6128,-0.4533,0.46373173,-1.0471
[DATA]116,4,474.3098,423.5529,-2.0378,0.0000,0.0000,0.46370854,-0.4834
[DATA]117,4,472.5349,423.0933,-1.9721,0.0000,0.0000,0.46368536,0.2344
[DATA]118,4,470.9101,422.6358,-1.9137,0.0000,0.0000,0.46366217,0.0761
[DATA]119,4,469.4353,422.1850,-1.8625,0.0000,0.0000,0.46363899,-14.2286
[DATA]120,4,468.1104,421.7302,-1.8190,0.0000,0.0000,0.46361581,-1.9470
[DATA]121,4,466.9356,421.2893,-1.7823,0.0000,0.0000,0.46359263,0.0043
[DATA]122,4,465.9108,420.8447,-1.7533,0.0000,0.0000,0.46356945,-2.5433
[DATA]123,4,465.0360,420.4024,-1.7316,0.0000,0.0000,0.46354627,-4.0700
[DATA]124,4,463.7363,419.5251,-1.7105,0.0000,0.0000,0.46352309,-3.0543
[DATA]125,4,463.3115,419.1024,-4.7104,-0.5537,-0.3859,0.46349992,-0.2477
[DATA]126,4,463.0366,418.6797,-1.7178,0.0000,0.0000,0.46347674,-1.4854
[DATA]127,4,462.3581,418.2669,-1.7045,0.0000,0.0000,0.46345357,-1.1546
[DATA]128,4,461.8296,417.8659,-4.6981,-0.5517,-0.3841,0.46343039,-3.2497
[DATA]129,4,461.4511,417.4706,-1.6990,0.0000,0.0000,0.46340722,-1.6957
[DATA]130,4,460.6709,417.0838,-1.6793,0.0000,0.0000,0.46338405,-10.0147
[DATA]131,4,460.0407,416.6907,-1.6674,0.0000,0.0000,0.46336088,-18.5132
[DATA]132,4,459.5605,416.0360,-1.6761,0.0000,0.0000,0.46333772,-1.6540
[DATA]133,4,459.2303,415.2009,-1.7014,0.0000,0.0000,0.46331455,-14.2518
[DATA]134,4,459.0500,414.2005,-1.7424,0.0000,0.0000,0.46329138,-0.1175
[DATA]135,4,459.0198,413.1066,-1.7956,0.0000,0.0000,0.46326822,-5.2853
[DATA]136,4,459.1396,411.9465,-1.8596,0.0000,0.0000,0.46324505,-1.7086
[DATA]137,4,459.4094,410.7419,-1.9334,0.0000,0.0000,0.46322189,-2.5500
[DATA]138,4,459.8292,409.8830,-1.9973,0.0000,0.0000,0.46319873,-0.1175
[DATA]139,4,460.3990,409.2979,-2.0551,0.0000,0.0000,0.46317557,0.0718
[DATA]140,4,461.1188,408.9333,-2.1093,0.0000,0.0000,0.46315241,-3.0413
[DATA]141,4,461.9886,408.7457,-2.1621,0.0000,0.0000,0.46312925,-1.4672
[DATA]142,4,463.0083,408.7057,-5.2151,-0.6344,-0.4710,0.46310610,-11.9631
[DATA]143,4,464.1781,408.7850,-2.2697,0.0000,0.0000,0.46308294,-1.7005
[DATA]144,4,466.3333,409.2102,-2.3562,0.0000,0.0000,0.46305979,-1.8624
[DATA]145,4,467.3186,409.5176,-2.3900,0.0000,0.0000,0.46303664,-1.9824
[DATA]146,4,468.4540,409.8698,-2.4292,0.0000,0.0000,0.46301348,-19.4142
[DATA]147,4,469.7394,410.2653,-2.4737,0.0000,0.0000,0.46299033,-1.8041
[DATA]148,4,471.1747,410.6831,-2.5246,0.0000,0.0000,0.46296718,-11.6321
[DATA]149,4,472.7601,411.1178,-2.5821,0.0000,0.0000,0.46294404,0.0782
[DATA]150,4,474.4955,411.5741,-2.6461,0.0000,0.0000,0.46292089,-14.4065
[DATA]151,4,476.3808,412.0443,-2.7168,0.0000,0.0000,0.46289774,-2.2644
[DATA]152,4,478.4162,412.5203,-2.7948,0.0000,0.0000,0.46287460,-7.1019
[DATA]153,4,480.7016,413.0181,-5.8842,-0.7415,-0.5859,0.46285145,-5.5277
[DATA]154,4,483.2369,413.5162,-2.9860,0.0000,0.0000,0.46282831,-0.3750
[DATA]155,4,485.2808,414.0094,-3.0636,0.0000,0.0000,0.46280517,-13.2321
[DATA]156,4,487.5747,414.5039,-6.1535,-0.7846,-0.6329,0.46278203,-1.8064
[DATA]157,4,490.1186,415.0039,-6.2557,-0.8009,-0.6500,0.46275889,-2.1956
[DATA]158,4,492.1279,415.4995,-6.3314,-0.8130,-0.6648,0.46273575,-0.0411
[DATA]159,4,493.5863,415.9970,-3.3795,0.0000,0.0000,0.46271262,-2.4460
[DATA]160,4,494.4817,416.5048,-3.3988,0.0000,0.0000,0.46268948,-4.4161
[DATA]161,4,495.6271,417.0099,-3.4309,0.0000,0.0000,0.46266635,-1.6054
[DATA]162,4,498.6679,418.0136,-3.5327,0.0000,0.0000,0.46264321,-6.4225
[DATA]163,4,500.5633,418.5053,-3.6029,0.0000,0.0000,0.46262008,-15.6081
[DATA]164,4,502.7086,418.9868,-3.6861,0.0000,0.0000,0.46259695,-10.9384
[DATA]165,4,505.1040,419.4592,-3.7822,0.0000,0.0000,0.46257382,-10.0304
[DATA]166,4,507.7494,419.9205,-3.8914,0.0000,0.0000,0.46255069,-4.7598
[DATA]167,4,510.6448,420.3897,-4.0128,0.0000,0.0000,0.46252756,-3.2828
[DATA]168,4,513.7902,420.8626,-7.1464,-0.9434,-0.8037,0.46250444,-1.8611
[DATA]169,4,517.1856,421.3242,-7.2931,-0.9669,-0.8286,0.46248131,-3.5666
[DATA]170,4,519.8875,421.7832,-7.4052,-0.9848,-0.8502,0.46245819,-4.3265
[DATA]171,4,520.0000,422.2402,-4.3880,0.0000,0.0000,0.46243506,-2.4242
[DATA]172,4,517.9418,422.6935,-7.2624,-0.9620,-0.8393,0.46241194,-11.3811
[DATA]173,4,516.1335,423.1362,-7.1499,-0.9440,-0.8189,0.46238882,-0.4591
[DATA]174,4,513.6133,423.5813,-4.0016,0.0000,0.0000,0.46236570,-19.3919
[DATA]175,4,510.3992,424.0200,-3.8190,0.0000,0.0000,0.46234258,-10.9306
[DATA]176,4,507.4350,424.4516,-3.6492,0.0000,0.0000,0.46231947,-2.5886
[DATA]177,4,504.7208,424.8750,-3.4923,0.0000,0.0000,0.46229635,-1.1090
[DATA]178,4,502.2566,425.2952,-6.3481,-0.8157,-0.6807,0.46227324,-2.0077
[DATA]179,4,500.0425,425.7110,-3.2166,0.0000,0.0000,0.46225012,-0.1175
[DATA]180,4,497.2626,426.1181,-3.0572,0.0000,0.0000,0.46222701,-2.1559
[DATA]181,4,494.7327,426.5273,-5.9103,-0.7456,-0.6044,0.46220390,-3.3519
[DATA]182,4,489.6773,427.3250,-2.6176,0.0000,0.0000,0.46218079,-1.6019
[DATA]183,4,486.3062,427.7091,-5.4299,-0.6688,-0.5229,0.46215768,-2.2259
[DATA]184,4,483.0850,428.0932,-2.2496,0.0000,0.0000,0.46213457,-0.1175
[DATA]185,4,479.3451,428.4791,-2.0433,0.0000,0.0000,0.46211147,-2.5794
[DATA]186,4,475.7552,428.8521,-1.8451,0.0000,0.0000,0.46208836,-2.0523
[DATA]187,4,472.3152,429.2272,-1.6543,0.0000,0.0000,0.46206526,0.0735
[DATA]188,4,469.0253,429.6013,-1.4708,0.0000,0.0000,0.46204215,-14.2518
[DATA]189,4,465.8854,429.9711,-1.2941,0.0000,0.0000,0.46201905,-1.7339
[DATA]190,4,462.8954,430.3322,-4.1232,-0.4605,-0.2944,0.46199595,-10.1017
[DATA]191,4,460.0555,430.6847,-0.9552,0.0000,0.0000,0.46197285,-3.2114
[DATA]192,4,456.9050,431.0296,-3.7586,-0.4070,-0.2364,0.46194975,-7.9548
[DATA]193,4,453.9046,431.3705,-0.5478,0.0000,0.0000,0.46192665,-2.9443
[DATA]194,4,450.6471,431.7040,-3.2809,-0.3515,-0.1762,0.46190356,-6.3646
[DATA]195,4,447.5397,432.0373,0.0256,0.0000,0.0000,0.46188046,-2.5320
[DATA]196,4,444.2307,432.3614,-0.0991,-0.2950,-0.1145,0.46185737,-0.1175
[DATA]197,4,441.0717,432.6764,0.2832,0.0000,0.0000,0.46183427,-2.3138
[DATA]198,4,437.7677,432.9966,0.6539,0.0000,0.0000,0.46181118,-3.0643
[DATA]199,4,431.6099,433.6373,0.8783,-0.2470,0.0285,0.46178809,-3.2797
[DATA]200,4,428.7559,433.9508,0.6140,-0.3190,0.0641,0.46176500,-10.0079
[DATA]201,4,425.9050,434.2621,0.2874,-0.4128,0.1094,0.46174191,-2.5645
[DATA]202,4,422.9851,434.5675,-0.0678,-0.5124,0.1501,0.46171883,-9.8311
[DATA]203,4,419.9023,434.8716,-0.4223,-0.6284,0.1931,0.46169574,-19.2893
[DATA]204,4,416.5572,435.1660,-0.7534,-0.7664,0.2394,0.46167266,-14.6326
[DATA]205,4,412.8336,435.4542,-1.0536,-0.9344,0.2906,0.46164957,-1.2374
[DATA]206,4,408.5937,435.7364,-1.3320,-1.1438,0.3484,0.46162649,-4.7337
[DATA]207,4,403.6693,436.0218,-1.6123,-1.4113,0.4152,0.46160341,-5.7695
[DATA]208,4,397.8511,436.3011,-1.9219,-1.7601,0.4935,0.46158033,0.3264
[DATA]209,4,390.8717,436.5783,-2.2853,-2.2255,0.5869,0.46155725,0.6267
[DATA]210,4,382.3822,436.8537,-2.7236,0.0000,0.0000,0.46153417,-6.5226
[DATA]211,4,371.9172,437.1318,-3.2607,-3.7475,0.8385,0.46151110,-2.5433
[DATA]212,4,361.7022,437.4022,-3.7850,0.0000,0.0000,0.46148802,-2.1580
[DATA]213,4,347.9897,437.6729,-4.4842,-5.5048,1.1522,0.46146495,-2.2290
[DATA]214,4,334.5272,437.9419,-5.1707,-6.1639,1.3247,0.46144187,-3.3400
[DATA]215,4,315.8100,438.2088,-6.1199,0.0000,0.0000,0.46141880,-13.7326
[DATA]216,4,291.1788,438.4723,-7.3647,-8.2701,1.8964,0.46139573,-2.6910
[DATA]217,4,242.6665,438.9931,-9.8163,-10.6237,2.5130,0.46137266,-12.1011
[DATA]218,4,210.5153,439.2496,-11.4367,-12.1792,2.9348,0.46134959,-11.9939
[DATA]219,4,167.9903,439.4974,-13.5754,-14.2323,3.4912,0.46132652,-13.1092
[DATA]220,4,113.5362,439.7401,-16.3102,-16.8578,4.2004,0.46130346,-18.4610
[DATA]221,4,48.0000,439.9835,-19.5992,-20.0152,4.8576,0.46128039,-3.7300
[DATA]222,4,77.0166,440.2237,-18.1604,0.0000,0.0000,0.46125733,-12.9071
[DATA]223,4,86.2679,440.4577,-17.7095,-18.2011,4.4439,0.46123426,-5.5740
[DATA]224,4,95.7692,440.6892,-17.2460,-17.7562,4.3267,0.46121120,-5.8433
[DATA]225,4,87.3195,440.9172,-17.6799,0.0000,0.0000,0.46118814,-7.1844
[DATA]226,4,61.3635,441.1466,-18.9892,0.0000,0.0000,0.46116508,-1.8481
[DATA]227,4,48.0000,441.3701,-19.6685,-20.0818,4.9238,0.46114203,-5.1107
[DATA]228,4,65.3873,441.5942,-18.8103,-19.2579,4.7072,0.46111897,-1.9593
[DATA]229,4,62.9428,441.8129,-18.9435,-19.3858,4.7747,0.46109591,-11.9790
[DATA]230,4,48.0000,442.0295,-19.7015,-20.1134,4.9370,0.46107286,-14.2286
[DATA]231,4,48.0000,442.2460,-19.7123,-20.1238,4.9586,0.46104980,-1.6289
[DATA]232,4,48.0000,442.4613,-19.7231,-20.1341,4.9479,0.46102675,-19.3998
[DATA]233,4,48.0000,442.6712,-19.7336,-20.1442,4.9595,0.46100370,-12.5418
[DATA]234,4,48.0000,442.8788,-19.7439,-20.1542,4.9562,0.46098065,-3.9240
[DATA]235,4,48.0000,443.2783,-19.7639,0.0000,0.0000,0.46095760,-4.1239
[DATA]236,4,48.0000,443.4715,-19.7736,-20.1826,4.9667,0.46093455,-2.1439
[DATA]237,4,55.8006,443.6658,-19.3933,0.0000,0.0000,0.46091151,-10.4203
[DATA]238,4,48.0000,443.8566,-19.7928,-20.2011,4.9707,0.46088846,-7.9138
[DATA]239,4,56.3380,444.0480,-19.3855,-19.8101,4.8677,0.46086542,-0.6557
[DATA]240,4,48.0000,444.2381,-19.8119,-20.2194,4.9761,0.46084237,-18.7205
[DATA]241,4,48.0000,444.4275,-19.8214,-20.2285,4.9782,0.46081933,-8.6825
[DATA]242,4,48.0000,444.6139,-19.8307,-20.2375,4.9803,0.46079629,-10.0096
[DATA]243,4,48.0000,444.7947,-19.8397,-20.2461,4.9828,0.46077325,-9.6443
[DATA]244,4,48.0000,444.9702,-19.8485,-20.2546,4.9848,0.46075021,-2.4387
[DATA]245,4,48.0000,445.1467,-19.8573,-20.2630,4.9871,0.46072717,-3.2465
[DATA]246,4,48.0000,445.3204,-19.8660,-20.2714,4.9893,0.46070414,-2.3035
[DATA]247,4,48.0000,445.4892,-19.8745,-20.2795,4.9914,0.46068110,-2.3896
[DATA]248,4,48.0000,445.6591,-19.8830,0.0000,0.0000,0.46065807,0.2217
[DATA]249,4,48.0000,445.8263,-19.8913,0.0000,0.0000,0.46063504,-5.7527
[DATA]250,4,56.2589,445.9955,-19.4868,-19.9074,4.8934,0.46061200,-2.6049
[DATA]251,4,64.7678,446.1611,-19.0697,0.0000,0.0000,0.46058897,-1.8506
[DATA]252,4,53.6194,446.3245,-19.6353,-20.0498,4.9639,0.46056594,-20.0057
[DATA]253,4,48.0000,446.4846,-19.9242,-20.3273,5.0052,0.46054291,-1.9787
[DATA]254,4,48.0000,446.7978,-19.9399,0.0000,0.0000,0.46051989,-19.3064
[DATA]255,4,48.0000,446.9540,-19.9477,-20.3498,5.0094,0.46049686,-0.1175
[DATA]256,4,56.5487,447.1114,-19.5281,-19.9470,4.9033,0.46047384,-12.1277
[DATA]257,4,48.0000,447.2636,-19.9632,-20.3647,5.0143,0.46045081,-14.2234
[DATA]258,4,48.0000,447.4166,-19.9708,-20.3720,5.0157,0.46042779,-11.9543
[DATA]259,4,48.0000,447.5678,-19.9784,-20.3793,5.0175,0.46040477,-2.1637
[DATA]260,4,48.0000,447.7186,-19.9859,-20.3865,5.0195,0.46038175,-2.3014
[DATA]261,4,48.0000,447.8673,-19.9934,0.0000,0.0000,0.46035873,-11.9915
[DATA]262,4,48.0000,448.0128,-20.0006,-20.4006,5.0232,0.46033571,-0.1164
[DATA]263,4,56.2966,448.1557,-19.5930,-20.0092,4.9201,0.46031270,-0.0519
[DATA]264,4,48.0000,448.2995,-20.0150,-20.4144,5.0270,0.46028968,0.7430
[DATA]265,4,48.0000,448.4383,-20.0219,-20.4210,5.0288,0.46026667,-1.7458
[DATA]266,4,48.0000,448.5755,-20.0288,-20.4276,5.0301,0.46024365,-0.0519
[DATA]267,4,48.0000,448.7089,-20.0354,0.0000,0.0000,0.46022064,0.0761
[DATA]268,4,48.0000,448.8406,-20.0420,-20.4404,5.0335,0.46019763,0.0761
[DATA]269,4,56.3694,448.9724,-19.6301,-20.0449,4.9294,0.46017462,-2.5338
[DATA]270,4,48.0000,449.2336,-20.0617,-20.4592,5.0388,0.46015161,-3.1242
[DATA]271,4,48.0000,449.3603,-20.0680,-20.4653,5.0404,0.46012860,-12.5418
[DATA]272,4,48.0000,449.4878,-20.0744,-20.4714,5.0415,0.46010560,-7.9340
[DATA]273,4,48.0000,449.6121,-20.0806,-20.4774,5.0434,0.46008259,-14.7340
[DATA]274,4,48.0000,449.7337,-20.0867,-20.4832,5.0447,0.46005959,-1.2157
[DATA]275,4,48.0000,449.8539,-20.0927,-20.4890,5.0464,0.46003658,-19.3422
[DATA]276,4,48.0000,449.9733,-20.0987,-20.4947,5.0478,0.46001358,-7.9512
[DATA]277,4,48.0000,450.0889,-20.1044,0.0000,0.0000,0.45999058,-6.7665
[DATA]278,4,48.0000,450.2038,-20.1102,-20.5058,5.0507,0.45996758,-10.0991
[DATA]279,4,56.3594,450.3163,-19.6978,0.0000,0.0000,0.45994458,-2.3717
[DATA]280,4,48.0000,450.4283,-20.1214,-20.5166,5.0539,0.45992159,-2.6059
[DATA]281,4,56.1809,450.5378,-19.7178,-20.1291,4.9518,0.45989859,-12.7373
[DATA]282,4,48.0000,450.6463,-20.1323,-20.5270,5.0564,0.45987559,-17.9998
[DATA]283,4,48.0000,450.7549,-20.1377,-20.5322,5.0581,0.45985260,-13.5584
[DATA]284,4,48.0000,450.8610,-20.1430,-20.5373,5.0588,0.45982961,-0.4652
[DATA]285,4,48.0000,450.9651,-20.1483,-20.5423,5.0605,0.45980662,-14.8012
[DATA]286,4,48.0000,451.0698,-20.1535,0.0000,0.0000,0.45978363,-4.8472
[DATA]287,4,48.0000,451.1721,-20.1586,-20.5523,5.0630,0.45976064,-1.8234
[DATA]288,4,56.3227,451.2750,-19.7476,-20.1577,4.9591,0.45973765,0.6444
[DATA]289,4,48.0000,451.3773,-20.1689,-20.5621,5.0658,0.45971466,-11.9939
[DATA]290,4,48.0000,451.4788,-20.1739,-20.5670,5.0671,0.45969168,-1.3279
[DATA]291,4,48.0000,451.5804,-20.1790,-20.5719,5.0679,0.45966869,-1.8064
[DATA]292,4,48.0000,451.7847,-20.1892,0.0000,0.0000,0.45964571,-11.9213
[DATA]293,4,48.0000,451.8847,-20.1942,-20.5865,5.0720,0.45962273,-19.3824
[DATA]294,4,56.3434,451.9816,-19.7819,0.0000,0.0000,0.45959975,-14.6678
[DATA]295,4,48.0000,452.0758,-20.2038,-20.5956,5.0746,0.45957677,-5.0645
[DATA]296,4,56.2454,452.1679,-19.7961,-20.2043,4.9715,0.45955379,-11.4683
[DATA]297,4,48.0000,452.2576,-20.2129,-20.6044,5.0767,0.45953081,-3.1153
[DATA]298,4,48.0000,452.3481,-20.2174,0.0000,0.0000,0.45950783,-11.9650
[DATA]299,4,48.0000,452.4374,-20.2219,-20.6130,5.0786,0.45948486,-5.2478
[DATA]300,4,56.5363,452.5251,-19.7994,-20.2075,4.9718,0.45946188,-5.8341
[DATA]301,4,48.0000,452.6111,-20.2306,0.0000,0.0000,0.45943891,-1.9114
[DATA]302,4,48.0000,452.6957,-20.2348,-20.6254,5.0823,0.45941594,-11.5668
[DATA]303,4,56.2987,452.7796,-19.8240,0.0000,0.0000,0.45939297,-3.3479
[DATA]304,4,48.0000,452.8619,-20.2431,0.0000,0.0000,0.45937000,-2.9259
[DATA]305,4,56.3012,452.9441,-19.8321,-20.2389,4.9805,0.45934703,-15.1702
[DATA]306,4,64.8523,453.0271,-19.4087,-19.8324,4.8734,0.45932406,-2.7194
[DATA]307,4,53.4146,453.1100,-19.9848,0.0000,0.0000,0.45930110,-7.4947
[DATA]308,4,48.0000,453.1903,-20.2595,-20.6491,5.0669,0.45927813,-2.9374
[DATA]309,4,68.9301,453.2711,-19.2171,0.0000,0.0000,0.45925517,-11.8749
[DATA]310,4,49.5928,453.4278,-20.1917,-20.5841,5.1192,0.45923220,-1.0933
[DATA]311,4,48.0000,453.5032,-20.2752,-20.6642,5.0839,0.45920924,-15.7235
[DATA]312,4,48.0000,453.5768,-20.2788,-20.6677,5.0989,0.45918628,-2.3506
[DATA]313,4,48.0000,453.6486,-20.2824,-20.6711,5.0903,0.45916332,-11.9394
[DATA]314,4,48.0000,453.7194,-20.2860,-20.6745,5.0975,0.45914036,-2.4436
[DATA]315,4,48.0000,453.7917,-20.2896,-20.6780,5.0942,0.45911741,-11.9213
[DATA]316,4,48.0000,453.8619,-20.2931,-20.6814,5.0979,0.45909445,-7.9005
[DATA]317,4,48.0000,453.9327,-20.2966,-20.6848,5.0969,0.45907150,-1.5697
[DATA]318,4,48.0000,454.0020,-20.3001,-20.6881,5.0991,0.45904854,-4.4128
[DATA]319,4,48.0000,454.0697,-20.3035,-20.6913,5.0991,0.45902559,-0.1175
[DATA]320,4,48.0000,454.1382,-20.3069,-20.6946,5.1005,0.45900264,-10.0641
[DATA]321,4,48.0000,454.2059,-20.3103,-20.6979,5.1010,0.45897969,-4.2364
[DATA]322,4,48.0000,454.2721,-20.3136,-20.7011,5.1021,0.45895674,-11.9273
[DATA]323,4,48.0000,454.3384,-20.3169,0.0000,0.0000,0.45893379,-10.0454
[DATA]324,4,48.0000,454.4038,-20.3202,-20.7074,5.1037,0.45891085,0.0744
[DATA]325,4,56.4053,454.4693,-19.9032,-20.3071,4.9982,0.45888790,0.0782
[DATA]326,4,48.0000,454.5328,-20.3266,-20.7136,5.1055,0.45886496,-4.1362
[DATA]327,4,48.0000,454.5967,-20.3298,0.0000,0.0000,0.45884201,-7.8383
[DATA]328,4,48.0000,454.6607,-20.3330,-20.7197,5.1067,0.45881907,-19.3710
[DATA]329,4,56.3596,454.7844,-19.9212,0.0000,0.0000,0.45879613,-2.4651
[DATA]330,4,48.0000,454.8453,-20.3423,-20.7286,5.1094,0.45877319,-5.9033
[DATA]331,4,56.3234,454.9047,-19.9291,-20.3319,5.0049,0.45875025,-8.4249
[DATA]332,4,48.0000,454.9626,-20.3481,-20.7342,5.1108,0.45872731,-2.3791
[DATA]333,4,48.0000,455.0195,-20.3510,-20.7369,5.1117,0.45870438,-9.5681
[DATA]334,4,48.0000,455.0766,-20.3538,-20.7397,5.1119,0.45868144,0.6297
[DATA]335,4,48.0000,455.1332,-20.3567,-20.7424,5.1130,0.45865851,-6.3468
[DATA]336,4,48.0000,455.1881,-20.3594,-20.7450,5.1134,0.45863557,-4.5696
[DATA]337,4,48.0000,455.2417,-20.3621,-20.7476,5.1142,0.45861264,-9.9841
[DATA]338,4,48.0000,455.2962,-20.3648,0.0000,0.0000,0.45858971,0.0393
[DATA]339,4,48.0000,455.3503,-20.3675,0.0000,0.0000,0.45856678,-11.6022
[DATA]340,4,56.4312,455.4035,-19.9486,-20.3507,5.0096,0.45854385,-20.5443
[DATA]341,4,65.1125,455.4559,-19.5172,-19.9365,4.9006,0.45852093,-2.3863
[DATA]342,4,53.6931,455.5084,-20.0908,0.0000,0.0000,0.45849800,-10.0157
[DATA]343,4,48.0000,455.5596,-20.3780,-20.7629,5.0967,0.45847508,-5.8475
[DATA]344,4,68.9873,455.6106,-19.3312,-19.7579,4.8327,0.45845215,-9.3254
[DATA]345,4,69.4617,455.6610,-19.3100,-19.7376,4.8624,0.45842923,-1.8682
[DATA]346,4,50.4282,455.7117,-20.2642,-20.6536,5.1361,0.45840631,-0.0411
[DATA]347,4,54.1931,455.8103,-20.0809,0.0000,0.0000,0.45838339,0.9747
[DATA]348,4,48.0000,455.8588,-20.3929,-20.7772,5.1198,0.45836047,-6.3909
[DATA]349,4,57.7236,455.9058,-19.9091,-20.3127,4.9975,0.45833755,-2.9374
[DATA]350,4,48.0000,455.9524,-20.3976,-20.7817,5.1248,0.45831463,-6.7078
[DATA]351,4,48.0000,455.9996,-20.4000,-20.7840,5.1231,0.45829172,-5.4394
[DATA]352,4,48.0000,456.0457,-20.4023,-20.7862,5.1247,0.45826880,-3.7458
[DATA]353,4,48.0000,456.0910,-20.4046,-20.7884,5.1246,0.45824589,-20.0777
[DATA]354,4,48.0000,456.1355,-20.4068,-20.7905,5.1256,0.45822298,-10.2233
[DATA]355,4,48.0000,456.1792,-20.4090,-20.7926,5.1258,0.45820007,-2.4411
[DATA]356,4,48.0000,456.2235,-20.4112,0.0000,0.0000,0.45817716,-0.1175
[DATA]357,4,48.0000,456.2675,-20.4134,-20.7968,5.1270,0.45815425,-2.8079
[DATA]358,4,56.4991,456.3109,-19.9906,-20.3910,5.0201,0.45813134,0.9029
[DATA]359,4,48.0000,456.3531,-20.4177,-20.8009,5.1285,0.45810843,-2.3717
[DATA]360,4,48.0000,456.3946,-20.4197,-20.8029,5.1289,0.45808553,-1.8000
[DATA]361,4,48.0000,456.4358,-20.4218,-20.8049,5.1290,0.45806262,-6.4501
[DATA]362,4,48.0000,456.4770,-20.4238,0.0000,0.0000,0.45803972,-2.5433
[DATA]363,4,56.5159,456.5588,-20.0021,-20.4021,5.0230,0.45801682,-1.9470
[DATA]364,4,65.2818,456.0522,-19.5385,-19.9570,4.9071,0.45799392,-18.7183
[DATA]365,4,53.8956,455.1500,-20.0627,-20.4602,5.0745,0.45797102,-16.2587
